Index,0 [0x0][0x0],1 [0x2][0xc],2 [0x0][0x4],3 [0x2][0xd],4 [0x2][0xe],5 [0x2][0xf],6 [0x2][0x10],7 [0x2][0x11],8 [0x0][0x8],9 [0x3][0x14],10 [0x19][0x15]
1009617,"타타라무",0,"",0,0,1,0,0,"",3,false
1009618,"타타라무",0,"",0,0,1,0,0,"",3,false
1009619,"",0,"",0,0,1,0,0,"",5,false
1009620,"",0,"",0,0,1,0,0,"",5,false
1009621,"",0,"",0,0,1,0,0,"",5,false
1009622,"",0,"",0,0,1,0,0,"",5,false
1009623,"콜슨",0,"",0,0,1,0,0,"",4,false
1009624,"",0,"",0,0,1,0,0,"",5,false
1009625,"타타라무",0,"",0,0,1,0,0,"",4,false
1009626,"이크살족 추장",0,"",0,0,1,0,0,"",4,false
1009627,"이크살족 병사",0,"",0,0,1,0,0,"",4,false
1009628,"이크살족 병사",0,"",0,0,1,0,0,"",4,false
1009629,"은밀한 투잘 톨탄",0,"",0,0,1,0,0,"",3,false
1009630,"세즐 토톨록",0,"",0,0,1,0,0,"",4,false
1009631,"타타라무",0,"",0,0,1,0,0,"",4,false
1009632,"에카틀 비행단 단원",0,"",0,0,1,0,0,"",4,false
1009633,"비행단 운반책",0,"",0,0,1,0,0,"",3,false
1009634,"비행단 운반책",0,"",0,0,1,0,0,"",3,false
1009635,"검은토끼 무역상사 상인",0,"",0,0,1,0,0,"",3,false
1009636,"독립계 교역상인",0,"",0,0,1,0,0,"",3,false
1009637,"비행단 밀정",0,"",0,0,1,0,0,"",3,false
1009638,"키키룬족 건달",0,"",0,0,1,0,0,"",3,false
1009639,"비행단 운반책",0,"",0,0,1,0,0,"",3,false
1009640,"이단자로 보이는 남자",0,"",0,0,1,0,0,"",3,false
1009641,"",0,"",0,0,1,0,0,"",5,false
1009642,"",0,"",0,0,1,0,0,"",5,false
1009643,"",0,"",0,0,1,0,0,"",5,false
1009644,"",0,"",0,0,1,0,0,"",5,false
1009645,"완고한 종군상인",0,"",0,0,1,0,0,"",3,false
1009646,"음침한 종군상인",0,"",0,0,1,0,0,"",3,false
1009647,"쾌활한 종군상인",0,"",0,0,1,0,0,"",3,false
1009648,"성도에서 온 상인",0,"",0,0,1,0,0,"",3,false
1009649,"비행단 밀정",0,"",0,0,1,0,0,"",3,false
1009650,"",0,"",0,0,1,0,0,"",5,false
1009651,"",0,"",0,0,1,0,0,"",5,false
1009652,"",0,"",0,0,1,0,0,"",5,false
1009653,"",0,"",0,0,1,0,0,"",5,false
1009654,"",0,"",0,0,1,0,0,"",5,false
1009655,"",0,"",0,0,1,0,0,"",5,false
1009656,"",0,"",0,0,1,0,0,"",5,false
1009657,"",0,"",0,0,1,0,0,"",5,false
1009658,"타타바루",0,"",0,0,1,0,0,"",3,false
1009659,"타타바루",0,"",0,0,1,0,0,"",3,false
1009660,"길드 본부 모험가",0,"",0,0,1,0,0,"",4,false
1009661,"",0,"",0,0,1,0,0,"",4,false
1009662,"",0,"",0,0,1,0,0,"",4,false
1009663,"",0,"",0,0,1,0,0,"",4,false
1009664,"",0,"",0,0,1,0,0,"",5,false
1009665,"겁먹은 와인 상인",0,"",0,0,1,0,0,"",3,false
1009666,"험상궂은 루가딘",0,"",0,0,1,0,0,"",3,false
1009667,"마키시오",0,"",0,0,1,0,0,"",4,false
1009668,"말썽쟁이 실프",0,"",0,0,1,0,0,"",4,false
1009669,"이단자로 보이는 남자",0,"",0,0,1,0,0,"",3,false
1009670,"이단자로 보이는 남자",0,"",0,0,1,0,0,"",3,false
1009671,"이단자로 보이는 남자",0,"",0,0,1,0,0,"",3,false
1009672,"이단자로 보이는 남자",0,"",0,0,1,0,0,"",3,false
1009673,"",0,"",0,0,1,0,0,"",5,false
1009674,"",0,"",0,0,1,0,0,"",5,false
1009675,"나슈 마카라카",0,"",0,0,1,0,0,"",4,false
1009676,"타타바루 전속 비서",0,"",0,0,1,0,0,"",3,false
1009677,"",0,"",0,0,1,0,0,"",5,false
1009678,"",0,"",0,0,1,0,0,"",5,false
1009679,"",0,"",0,0,1,0,0,"",1,false
1009680,"길가를 살피는 상인",0,"",0,0,1,0,0,"",3,false
1009681,"휴식 중인 활제작사",0,"",0,0,1,0,0,"",3,false
1009682,"생각에 잠긴 모험가",0,"",0,0,1,0,0,"",3,false
1009683,"하늘을 보는 부인",0,"",0,0,1,0,0,"",3,false
1009684,"비번을 맞은 위병",0,"",0,0,1,0,0,"",3,false
1009685,"매입하러 온 상인",0,"",0,0,1,0,0,"",3,false
1009686,"타타루",0,"",0,0,1,0,0,"",4,false
1009687,"",0,"",0,0,1,0,0,"",4,false
1009688,"요우잔",0,"",0,0,1,0,0,"",4,false
1009689,"코하루",0,"",0,0,1,0,0,"",4,false
1009690,"",0,"",0,0,1,0,0,"",4,false
1009691,"",0,"",0,0,1,0,0,"",4,false
1009692,"수상한 상인",0,"",0,0,1,0,0,"",4,false
1009693,"타타라무",0,"",0,0,1,0,0,"",3,false
1009694,"키키룬족 건달",0,"",0,0,1,0,0,"",3,false
1009695,"키키룬족 건달",0,"",0,0,1,0,0,"",3,false
1009696,"키키룬족 건달",0,"",0,0,1,0,0,"",3,false
1009697,"키키룬족 건달",0,"",0,0,1,0,0,"",3,false
1009698,"",0,"",0,0,1,0,0,"",5,false
1009699,"",0,"",0,0,1,0,0,"",5,false
1009700,"",0,"",0,0,1,0,0,"",5,false
1009701,"",0,"",0,0,1,0,0,"",5,false
1009702,"",0,"",0,0,1,0,0,"",5,false
1009703,"",0,"",0,0,1,0,0,"",5,false
1009704,"",0,"",0,0,1,0,0,"",5,false
1009705,"",0,"",0,0,1,0,0,"",5,false
1009706,"",0,"",0,0,1,0,0,"",5,false
1009707,"타타라무",0,"",0,0,1,0,0,"",3,false
1009708,"세즐 토톨록",0,"",0,0,1,0,0,"",4,false
1009709,"구리칼날단 위병",0,"",0,0,1,0,0,"",4,false
1009710,"구리칼날단 위병",0,"",0,0,1,0,0,"",4,false
1009711,"구리칼날단 위병",0,"",0,0,1,0,0,"",4,false
1009712,"",0,"",0,0,1,0,0,"",5,false
1009713,"",0,"",0,0,1,0,0,"",5,false
1009714,"",0,"",0,0,1,0,0,"",4,false
1009715,"겁먹은 와인 상인",0,"",0,0,1,0,0,"",3,false
1009716,"일기예보사",0,"",0,0,1,0,0,"",3,true
1009717,"일기예보사",0,"",0,0,1,0,0,"",3,true
1009718,"일기예보사",0,"",0,0,1,0,0,"",3,true
1009719,"일기예보사",0,"",0,0,1,0,0,"",3,true
1009720,"일기예보사",0,"",0,0,1,0,0,"",3,true
1009721,"선배 배달부 모그리",0,"",0,0,1,0,0,"",3,false
1009722,"아 룬 센나",0,"",0,0,1,0,0,"",3,false
1009723,"라야 오 센나",0,"",0,0,1,0,0,"",3,false
1009724,"쿠뿌차 쿠빠",0,"",0,0,1,0,0,"",3,false
1009725,"뿌크니 빠크",0,"",0,0,1,0,0,"",3,false
1009726,"라라펠족 도끼술사",0,"",0,0,1,0,0,"",3,false
1009727,"사냥개동맹 짐꾼",0,"",0,0,1,0,0,"",3,false
1009728,"",0,"",0,0,1,0,0,"",5,false
1009729,"라타타",0,"",0,0,1,0,0,"",3,false
1009730,"사냥개동맹 짐꾼",0,"",0,0,1,0,0,"",3,false
1009731,"",0,"",0,0,1,0,0,"",5,false
1009732,"라타타",0,"",0,0,1,0,0,"",3,false
1009733,"로로자루",0,"",0,0,1,0,0,"",3,false
1009734,"로로자루",0,"",0,0,1,0,0,"",3,false
1009735,"와와라고",0,"",0,0,1,0,0,"",3,false
1009736,"에인차",0,"",0,0,1,0,0,"",3,false
1009737,"와와라고",0,"",0,0,1,0,0,"",3,false
1009738,"하난자",0,"",0,0,1,0,0,"",3,false
1009739,"천재 미용사로 추정되는 남자",0,"",0,0,1,0,0,"",3,false
1009740,"새로 태어난 부인",0,"",0,0,1,0,0,"",3,false
1009741,"기유프렌",0,"",0,0,1,0,0,"",3,false
1009742,"기유프렌",0,"",0,0,1,0,0,"",3,false
1009743,"기유프렌",0,"",0,0,1,0,0,"",3,false
1009744,"장들렌",0,"",0,0,1,0,0,"",3,false
1009745,"새로 태어난 기유프렌",0,"",0,0,1,0,0,"",4,false
1009746,"",0,"",0,0,1,0,0,"",5,false
1009747,"",0,"",0,0,1,0,0,"",5,false
1009748,"",0,"",0,0,1,0,0,"",5,false
1009749,"",0,"",0,0,1,0,0,"",5,false
1009750,"",0,"",0,0,1,0,0,"",5,false
1009751,"아이메리크",0,"",0,0,1,0,0,"",4,false
1009752,"여자 신전기사",0,"",0,0,1,0,0,"",4,false
1009753,"사냥개동맹 짐꾼",0,"",0,0,1,0,0,"",3,false
1009754,"마우 리제",0,"",0,0,1,0,0,"",3,false
1009755,"우라 리제",0,"",0,0,1,0,0,"",3,false
1009756,"우라 리제",0,"",0,0,1,0,0,"",3,false
1009757,"우라 리제",0,"",0,0,1,0,0,"",3,false
1009758,"마우 리제",0,"",0,0,1,0,0,"",3,false
1009759,"우라 리제",0,"",0,0,1,0,0,"",3,false
1009760,"마우 리제",0,"",0,0,1,0,0,"",3,false
1009761,"클라리벨",0,"",0,0,1,0,0,"언약식 도우미",3,true
1009762,"예식 용품 상인",0,"",0,0,1,0,0,"",3,true
1009763,"레모",0,"",0,0,1,0,0,"언약식 도우미",3,true
1009764,"에투아넬",0,"",0,0,1,0,0,"사제",3,true
1009765,"",0,"",0,0,1,0,0,"",5,false
1009766,"",0,"",0,0,1,0,0,"",5,false
1009767,"",0,"",0,0,1,0,0,"",5,false
1009768,"불멸대 중사 어켄래드",0,"",0,0,1,0,0,"",3,true
1009769,"르베유르 가 시종",0,"",0,0,1,0,0,"",3,false
1009770,"르베유르 가 시종",0,"",0,0,1,0,0,"",3,false
1009771,"위리앙제",0,"",0,0,1,0,0,"",3,false
1009772,"알리제",0,"",0,0,1,0,0,"",3,false
1009773,"위리앙제",0,"",0,0,1,0,0,"",3,false
1009774,"",0,"",0,0,1,0,0,"",5,false
1009775,"",0,"",0,0,1,0,0,"",5,false
1009776,"알피노",0,"",0,0,1,0,0,"",3,false
1009777,"알리제",0,"",0,0,1,0,0,"",3,false
1009778,"알피노",0,"",0,0,1,0,0,"",4,false
1009779,"알리제",0,"",0,0,1,0,0,"",4,false
1009780,"문브뤼다",0,"",0,0,1,0,0,"",4,false
1009781,"미검사 프란츠",0,"",0,0,1,0,0,"",3,false
1009782,"무쌍의 랑글루아지에",0,"",0,0,1,0,0,"",3,false
1009783,"모래사냥꾼 우린보",0,"",0,0,1,0,0,"",3,false
1009784,"여제 말없는 이끼",0,"",0,0,1,0,0,"",3,false
1009785,"부부도가",0,"",0,0,1,0,0,"",3,false
1009786,"프란츠의 팬",0,"",0,0,1,0,0,"",3,false
1009787,"",0,"",0,0,1,0,0,"",3,false
1009788,"프란츠의 팬",0,"",0,0,1,0,0,"",3,false
1009789,"프란츠의 팬",0,"",0,0,1,0,0,"",3,false
1009790,"",0,"",0,0,1,0,0,"",3,false
1009791,"무쌍의 랑글루아지에",0,"",0,0,1,0,0,"",3,false
1009792,"모래사냥꾼 우린보",0,"",0,0,1,0,0,"",3,false
1009793,"여제 말없는 이끼",0,"",0,0,1,0,0,"",3,false
1009794,"미검사 프란츠",0,"",0,0,1,0,0,"",3,false
1009795,"수수께끼의 습격자",0,"",0,0,1,0,0,"",3,false
1009796,"수수께끼의 습격자",0,"",0,0,1,0,0,"",3,false
1009797,"무쌍의 랑글루아지에",0,"",0,0,1,0,0,"",4,false
1009798,"모래사냥꾼 우린보",0,"",0,0,1,0,0,"",4,false
1009799,"여제 말없는 이끼",0,"",0,0,1,0,0,"",4,false
1009800,"",0,"",0,0,1,0,0,"",5,false
1009801,"",0,"",0,0,1,0,0,"",5,false
1009802,"부부도가",0,"",0,0,1,0,0,"",3,false
1009803,"바리스 조스 갈부스",0,"",0,0,1,0,0,"",4,false
1009804,"우락부락한 여자",0,"",0,0,1,0,0,"기간 한정 상인",3,true
1009805,"알리제",0,"",0,0,1,0,0,"",4,false
1009806,"",0,"",0,0,1,0,0,"",4,false
1009807,"",0,"",0,0,1,0,0,"",4,false
1009808,"",0,"",0,0,1,0,0,"",4,false
1009809,"",0,"",0,0,1,0,0,"",4,false
1009810,"바리스 조스 갈부스",0,"",0,0,1,0,0,"",4,false
1009811,"민필리아",0,"",0,0,1,0,0,"",4,false
1009812,"레쉬 폴라리",0,"",0,0,1,0,0,"",3,false
1009813,"요우잔",0,"",0,0,1,0,0,"",3,false
1009814,"코하루",0,"",0,0,1,0,0,"",3,false
1009815,"시운",0,"",0,0,1,0,0,"",3,false
1009816,"로카",0,"",0,0,1,0,0,"",3,false
1009817,"요우잔",0,"",0,0,1,0,0,"",3,false
1009818,"코하루",0,"",0,0,1,0,0,"",3,false
1009819,"시운",0,"",0,0,1,0,0,"",3,false
1009820,"로카",0,"",0,0,1,0,0,"",3,false
1009821,"성미 급한 청년",0,"",0,0,1,0,0,"",3,false
1009822,"의젓한 소녀",0,"",0,0,1,0,0,"",3,false
1009823,"요우잔",0,"",0,0,1,0,0,"",3,false
1009824,"코하루",0,"",0,0,1,0,0,"",3,false
1009825,"시운",0,"",0,0,1,0,0,"",3,false
1009826,"로카",0,"",0,0,1,0,0,"",3,false
1009827,"요우잔",0,"",0,0,1,0,0,"",3,false
1009828,"코하루",0,"",0,0,1,0,0,"",3,false
1009829,"시운",0,"",0,0,1,0,0,"",3,false
1009830,"로카",0,"",0,0,1,0,0,"",3,false
1009831,"요우잔",0,"",0,0,1,0,0,"",3,false
1009832,"코하루",0,"",0,0,1,0,0,"",3,false
1009833,"시운",0,"",0,0,1,0,0,"",3,false
1009834,"로카",0,"",0,0,1,0,0,"",3,false
1009835,"가가루아",0,"",0,0,1,0,0,"",3,false
1009836,"냉랭한 여자",0,"",0,0,1,0,0,"",4,false
1009837,"성미 급한 청년",0,"",0,0,1,0,0,"",4,false
1009838,"의젓한 소녀",0,"",0,0,1,0,0,"",4,false
1009839,"요우잔",0,"",0,0,1,0,0,"",3,false
1009840,"코하루",0,"",0,0,1,0,0,"",3,false
1009841,"시운",0,"",0,0,1,0,0,"",3,false
1009842,"로카",0,"",0,0,1,0,0,"",3,false
1009843,"",0,"",0,0,1,0,0,"",4,false
1009844,"",0,"",0,0,1,0,0,"",4,false
1009845,"",0,"",0,0,1,0,0,"",4,false
1009846,"",0,"",0,0,1,0,0,"",4,false
1009847,"",0,"",0,0,1,0,0,"",4,false
1009848,"",0,"",0,0,1,0,0,"",4,false
1009849,"",0,"",0,0,1,0,0,"",4,false
1009850,"",0,"",0,0,1,0,0,"",4,false
1009851,"",0,"",0,0,1,0,0,"",4,false
1009852,"",0,"",0,0,1,0,0,"",4,false
1009853,"",0,"",0,0,1,0,0,"",4,false
1009854,"",0,"",0,0,1,0,0,"",4,false
1009855,"",0,"",0,0,1,0,0,"",4,false
1009856,"",0,"",0,0,1,0,0,"",4,false
1009857,"",0,"",0,0,1,0,0,"",4,false
1009858,"",0,"",0,0,1,0,0,"",4,false
1009859,"",0,"",0,0,1,0,0,"",4,false
1009860,"",0,"",0,0,1,0,0,"",4,false
1009861,"",0,"",0,0,1,0,0,"",4,false
1009862,"",0,"",0,0,1,0,0,"",4,false
1009863,"",0,"",0,0,1,0,0,"",4,false
1009864,"",0,"",0,0,1,0,0,"",4,false
1009865,"",0,"",0,0,1,0,0,"",4,false
1009866,"",0,"",0,0,1,0,0,"",4,false
1009867,"",0,"",0,0,1,0,0,"",4,false
1009868,"",0,"",0,0,1,0,0,"",4,false
1009869,"",0,"",0,0,1,0,0,"",4,false
1009870,"",0,"",0,0,1,0,0,"",4,false
1009871,"",0,"",0,0,1,0,0,"",4,false
1009872,"",0,"",0,0,1,0,0,"",4,false
1009873,"",0,"",0,0,1,0,0,"",4,false
1009874,"",0,"",0,0,1,0,0,"",4,false
1009875,"",0,"",0,0,1,0,0,"",4,false
1009876,"",0,"",0,0,1,0,0,"",4,false
1009877,"",0,"",0,0,1,0,0,"",4,false
1009878,"",0,"",0,0,1,0,0,"",4,false
1009879,"",0,"",0,0,1,0,0,"",4,false
1009880,"",0,"",0,0,1,0,0,"",4,false
1009881,"",0,"",0,0,1,0,0,"",4,false
1009882,"",0,"",0,0,1,0,0,"",4,false
1009883,"",0,"",0,0,1,0,0,"",4,false
1009884,"",0,"",0,0,1,0,0,"",4,false
1009885,"",0,"",0,0,1,0,0,"",4,false
1009886,"",0,"",0,0,1,0,0,"",4,false
1009887,"",0,"",0,0,1,0,0,"",4,false
1009888,"",0,"",0,0,1,0,0,"",4,false
1009889,"",0,"",0,0,1,0,0,"",4,false
1009890,"",0,"",0,0,1,0,0,"",4,false
1009891,"",0,"",0,0,1,0,0,"",4,false
1009892,"",0,"",0,0,1,0,0,"",4,false
1009893,"",0,"",0,0,1,0,0,"",4,false
1009894,"",0,"",0,0,1,0,0,"",4,false
1009895,"",0,"",0,0,1,0,0,"",4,false
1009896,"",0,"",0,0,1,0,0,"",4,false
1009897,"",0,"",0,0,1,0,0,"",4,false
1009898,"",0,"",0,0,1,0,0,"",4,false
1009899,"",0,"",0,0,1,0,0,"",4,false
1009900,"",0,"",0,0,1,0,0,"",4,false
1009901,"",0,"",0,0,1,0,0,"",4,false
1009902,"",0,"",0,0,1,0,0,"",4,false
1009903,"",0,"",0,0,1,0,0,"",4,false
1009904,"",0,"",0,0,1,0,0,"",4,false
1009905,"",0,"",0,0,1,0,0,"",4,false
1009906,"",0,"",0,0,1,0,0,"",4,false
1009907,"",0,"",0,0,1,0,0,"",4,false
1009908,"",0,"",0,0,1,0,0,"",4,false
1009909,"",0,"",0,0,1,0,0,"",4,false
1009910,"",0,"",0,0,1,0,0,"",4,false
1009911,"",0,"",0,0,1,0,0,"",4,false
1009912,"",0,"",0,0,1,0,0,"",4,false
1009913,"",0,"",0,0,1,0,0,"",4,false
1009914,"",0,"",0,0,1,0,0,"",4,false
1009915,"",0,"",0,0,1,0,0,"",4,false
1009916,"",0,"",0,0,1,0,0,"",4,false
1009917,"",0,"",0,0,1,0,0,"",4,false
1009918,"",0,"",0,0,1,0,0,"",4,false
1009919,"",0,"",0,0,1,0,0,"",4,false
1009920,"",0,"",0,0,1,0,0,"",4,false
1009921,"",0,"",0,0,1,0,0,"",4,false
1009922,"",0,"",0,0,1,0,0,"",4,false
1009923,"",0,"",0,0,1,0,0,"",4,false
1009924,"",0,"",0,0,1,0,0,"",4,false
1009925,"",0,"",0,0,1,0,0,"",4,false
1009926,"",0,"",0,0,1,0,0,"",4,false
1009927,"",0,"",0,0,1,0,0,"",4,false
1009928,"",0,"",0,0,1,0,0,"",4,false
1009929,"",0,"",0,0,1,0,0,"",4,false
1009930,"",0,"",0,0,1,0,0,"",4,false
1009931,"",0,"",0,0,1,0,0,"",4,false
1009932,"",0,"",0,0,1,0,0,"",4,false
1009933,"",0,"",0,0,1,0,0,"",4,false
1009934,"",0,"",0,0,1,0,0,"",4,false
1009935,"",0,"",0,0,1,0,0,"",4,false
1009936,"",0,"",0,0,1,0,0,"",4,false
1009937,"",0,"",0,0,1,0,0,"",4,false
1009938,"",0,"",0,0,1,0,0,"",4,false
1009939,"",0,"",0,0,1,0,0,"",4,false
1009940,"",0,"",0,0,1,0,0,"",4,false
1009941,"",0,"",0,0,1,0,0,"",4,false
1009942,"",0,"",0,0,1,0,0,"",4,false
1009943,"재크",0,"",0,0,1,0,0,"길드마스터",3,true
1009944,"창고지기 론부어트",0,"",0,0,1,0,0,"문지기",3,true
1009945,"보처드",0,"",0,0,1,0,0,"",3,false
1009946,"",0,"",0,0,1,0,0,"",5,false
1009947,"",0,"",0,0,1,0,0,"",5,false
1009948,"",0,"",0,0,1,0,0,"",5,false
1009949,"오귀스티니엘",0,"",0,0,1,0,0,"",3,false
1009950,"오스칼레",0,"",0,0,1,0,0,"",3,false
1009951,"오르셀포",0,"",0,0,1,0,0,"",3,false
1009952,"마이센타",0,"",0,0,1,0,0,"",3,false
1009953,"리슈슈",0,"",0,0,1,0,0,"",3,false
1009954,"",0,"",0,0,1,0,0,"",5,false
1009955,"검은토끼 무역상사 상인",0,"",0,0,1,0,0,"",3,false
1009956,"마이센타",0,"",0,0,1,0,0,"",4,false
1009957,"",0,"",0,0,1,0,0,"",4,false
1009958,"마이센타",0,"",0,0,1,0,0,"",3,false
1009959,"일베르드",0,"",0,0,1,0,0,"",3,false
1009960,"",0,"",0,0,1,0,0,"",5,false
1009961,"일베르드",0,"",0,0,1,0,0,"",3,false
1009962,"알리안",0,"",0,0,1,0,0,"",3,false
1009963,"",0,"",0,0,1,0,0,"",5,false
1009964,"제4분대 대원",0,"",0,0,1,0,0,"",3,false
1009965,"",0,"",0,0,1,0,0,"",5,false
1009966,"레쉬 폴라리",0,"",0,0,1,0,0,"",3,false
1009967,"알리안",0,"",0,0,1,0,0,"",3,false
1009968,"",0,"",0,0,1,0,0,"",5,false
1009969,"제4분대 대원",0,"",0,0,1,0,0,"",3,false
1009970,"",0,"",0,0,1,0,0,"",5,false
1009971,"레쉬 폴라리",0,"",0,0,1,0,0,"",3,false
1009972,"닌자",0,"",0,0,1,0,0,"",4,false
1009973,"포르탕 가 위병",0,"",0,0,1,0,0,"문지기",3,true
1009974,"아이메리크",0,"",0,0,1,0,0,"",3,false
1009975,"유우기리",0,"",0,0,1,0,0,"",3,false
1009976,"알피노",0,"",0,0,1,0,0,"",3,false
1009977,"알피노",0,"",0,0,1,0,0,"",3,false
1009978,"여자 신전기사",0,"",0,0,1,0,0,"",3,false
1009979,"포르탕 가 기병",0,"",0,0,1,0,0,"",3,false
1009980,"",0,"",0,0,1,0,0,"",5,false
1009981,"",0,"",0,0,1,0,0,"",5,false
1009982,"수송대 생존자",0,"",0,0,1,0,0,"",3,false
1009983,"",0,"",0,0,1,0,0,"",5,false
1009984,"알피노",0,"",0,0,1,0,0,"",3,false
1009985,"아이메리크",0,"",0,0,1,0,0,"",3,false
1009986,"일베르드",0,"",0,0,1,0,0,"",3,false
1009987,"유우기리",0,"",0,0,1,0,0,"",3,false
1009988,"이단으로 의심되는 기병",0,"",0,0,1,0,0,"",3,false
1009989,"이단으로 의심되는 기병",0,"",0,0,1,0,0,"",3,false
1009990,"이단으로 의심되는 기병",0,"",0,0,1,0,0,"",3,false
1009991,"이단자로 보이는 남자",0,"",0,0,1,0,0,"",4,false
1009992,"",0,"",0,0,1,0,0,"",5,false
1009993,"",0,"",0,0,1,0,0,"",5,false
1009994,"",0,"",0,0,1,0,0,"",5,false
1009995,"",0,"",0,0,1,0,0,"",5,false
1009996,"알피노",0,"",0,0,1,0,0,"",3,false
1009997,"유유하세",0,"",0,0,1,0,0,"",3,false
1009998,"",0,"",0,0,1,0,0,"",5,false
1009999,"",0,"",0,0,1,0,0,"",5,false
1010000,"",0,"",0,0,1,0,0,"",5,false
1010001,"아이메리크",0,"",0,0,1,0,0,"",3,false
1010002,"여자 신전기사",0,"",0,0,1,0,0,"",3,false
1010003,"",0,"",0,0,1,0,0,"",5,false
1010004,"",0,"",0,0,1,0,0,"",5,false
1010005,"",0,"",0,0,1,0,0,"",5,false
1010006,"",0,"",0,0,1,0,0,"",5,false
1010007,"민필리아",0,"",0,0,1,0,0,"",3,false
1010008,"",0,"",0,0,1,0,0,"",2,false
1010009,"일베르드",0,"",0,0,1,0,0,"",3,false
1010010,"일베르드",0,"",0,0,1,0,0,"",3,false
1010011,"불멸대 대장 엘린 로아유",0,"",0,0,1,0,0,"",3,false
1010012,"에페미",0,"",0,0,1,0,0,"",3,false
1010013,"제2분대 대원",0,"",0,0,1,0,0,"",3,false
1010014,"제2분대 대원",0,"",0,0,1,0,0,"",3,false
1010015,"제2분대 대원",0,"",0,0,1,0,0,"",3,false
1010016,"제2분대 대원",0,"",0,0,1,0,0,"",3,false
1010017,"일베르드",0,"",0,0,1,0,0,"",3,false
1010018,"일베르드",0,"",0,0,1,0,0,"",3,false
1010019,"불멸대 대장 엘린 로아유",0,"",0,0,1,0,0,"",3,false
1010020,"일베르드",0,"",0,0,1,0,0,"",3,false
1010021,"닌자",0,"",0,0,1,0,0,"",3,false
1010022,"",0,"",0,0,1,0,0,"",5,false
1010023,"",0,"",0,0,1,0,0,"",5,false
1010024,"",0,"",0,0,1,0,0,"",5,false
1010025,"",0,"",0,0,1,0,0,"",5,false
1010026,"",0,"",0,0,1,0,0,"",5,false
1010027,"",0,"",0,0,1,0,0,"",5,false
1010028,"",0,"",0,0,1,0,0,"",5,false
1010029,"",0,"",0,0,1,0,0,"",5,false
1010030,"",0,"",0,0,1,0,0,"",5,false
1010031,"",0,"",0,0,1,0,0,"",5,false
1010032,"",0,"",0,0,1,0,0,"",5,false
1010033,"",0,"",0,0,1,0,0,"",5,false
1010034,"닌자",0,"",0,0,1,0,0,"",3,false
1010035,"",0,"",0,0,1,0,0,"",5,false
1010036,"",0,"",0,0,1,0,0,"",5,false
1010037,"유우기리",0,"",0,0,1,0,0,"",3,false
1010038,"유우기리",0,"",0,0,1,0,0,"",3,false
1010039,"민필리아",0,"",0,0,1,0,0,"",3,false
1010040,"문브뤼다",0,"",0,0,1,0,0,"",3,false
1010041,"문브뤼다",0,"",0,0,1,0,0,"",3,false
1010042,"문브뤼다",0,"",0,0,1,0,0,"",3,false
1010043,"루키아",0,"",0,0,1,0,0,"",3,false
1010044,"",0,"",0,0,1,0,0,"",2,false
1010045,"알피노",0,"",0,0,1,0,0,"",3,false
1010046,"일베르드",0,"",0,0,1,0,0,"",3,false
1010047,"오귀스티니엘",0,"",0,0,1,0,0,"",3,false
1010048,"오스칼레",0,"",0,0,1,0,0,"",3,false
1010049,"오르셀포",0,"",0,0,1,0,0,"",3,false
1010050,"",0,"",0,0,1,0,0,"",4,false
1010051,"",0,"",0,0,1,0,0,"",4,false
1010052,"",0,"",0,0,1,0,0,"",4,false
1010053,"",0,"",0,0,1,0,0,"",4,false
1010054,"강인한 신전기사",0,"",0,0,1,0,0,"",3,false
1010055,"",0,"",0,0,0,0,0,"",0,false
1010056,"",0,"",0,0,0,0,0,"",0,false
1010057,"",0,"",0,0,0,0,0,"",0,false
1010058,"",0,"",0,0,0,0,0,"",0,false
1010059,"",0,"",0,0,0,0,0,"",0,false
1010060,"유유하세",0,"",0,0,1,0,0,"",3,false
1010061,"",0,"",0,0,1,0,0,"",5,false
1010062,"",0,"",0,0,1,0,0,"",5,false
1010063,"알피노",0,"",0,0,1,0,0,"",3,false
1010064,"시바",0,"",0,0,1,0,0,"",4,false
1010065,"여자 신전기사",0,"",0,0,1,0,0,"",3,false
1010066,"알리안",0,"",0,0,1,0,0,"",4,false
1010067,"",0,"",0,0,1,0,0,"",4,false
1010068,"",0,"",0,0,1,0,0,"",4,false
1010069,"",0,"",0,0,1,0,0,"",4,false
1010070,"",0,"",0,0,1,0,0,"",2,false
1010071,"들고양이 바케비",0,"",0,0,1,0,0,"",2,false
1010072,"첨단 무역상회 상인",0,"",0,0,1,0,0,"",2,false
1010073,"노란셔츠 경비병",0,"",0,0,1,0,0,"",2,false
1010074,"산크레드",0,"",0,0,1,0,0,"",3,false
1010075,"이다",0,"",0,0,1,0,0,"",3,false
1010076,"파파리모",0,"",0,0,1,0,0,"",3,false
1010077,"야슈톨라",0,"",0,0,1,0,0,"",3,false
1010078,"알피노",0,"",0,0,1,0,0,"",3,false
1010079,"타타루",0,"",0,0,1,0,0,"",3,false
1010080,"프라민",0,"",0,0,1,0,0,"",3,false
1010081,"빛바랜 바위",0,"",0,0,1,0,0,"",3,false
1010082,"쿨테네",0,"",0,0,1,0,0,"",3,false
1010083,"호우잔",0,"",0,0,1,0,0,"",3,false
1010084,"도우와레",0,"",0,0,1,0,0,"",3,false
1010085,"히기리",0,"",0,0,1,0,0,"",3,false
1010086,"",0,"",0,0,1,0,0,"",5,false
